"","Date","Open","High","Low","Close","Volume","Market.Cap"
"437","Sep 10, 2016",0.127219,0.131231,0.114711,0.119664,"46,003","7,287,130"
"436","Sep 11, 2016",0.119654,0.127121,0.11468,0.121142,"28,465","6,856,000"
"435","Sep 12, 2016",0.12118,0.129969,0.118672,0.11983,"37,604","6,945,990"
"434","Sep 13, 2016",0.119869,0.122763,0.118438,0.122205,"30,955","6,872,930"
"433","Sep 14, 2016",0.122238,0.127239,0.118684,0.122148,"31,583","7,011,110"
"432","Sep 15, 2016",0.122133,0.124775,0.118797,0.120313,"20,295","7,007,380"
"431","Sep 16, 2016",0.120293,0.126526,0.113167,0.115461,"57,478","6,904,080"
"430","Sep 17, 2016",0.114058,0.116512,0.107897,0.111834,"25,494","6,548,430"
"429","Sep 18, 2016",0.111806,0.118882,0.109442,0.113968,"16,867","6,421,270"
"428","Sep 19, 2016",0.113962,0.124066,0.11328,0.120254,"30,750","6,547,130"
"427","Sep 20, 2016",0.120256,0.130136,0.119872,0.121468,"32,892","6,911,070"
"426","Sep 21, 2016",0.121311,0.130215,0.119347,0.120743,"26,693","6,973,990"
"425","Sep 22, 2016",0.120758,0.12359,0.120061,0.120379,"12,052","6,944,580"
"424","Sep 23, 2016",0.120389,0.122703,0.115775,0.115944,"19,901","6,925,820"
"423","Sep 24, 2016",0.115895,0.120266,0.115631,0.116721,"9,360","6,669,690"
"422","Sep 25, 2016",0.116732,0.121724,0.116536,0.121569,"12,249","6,720,340"
"421","Sep 26, 2016",0.121582,0.1218,0.115698,0.117264,"15,733","7,001,980"
"420","Sep 27, 2016",0.116689,0.129478,0.116589,0.122084,"20,063","6,722,470"
"419","Sep 28, 2016",0.122089,0.126664,0.121177,0.122278,"26,767","7,036,140"
"418","Sep 29, 2016",0.122264,0.122936,0.117098,0.117098,"20,363","7,048,640"
"417","Sep 30, 2016",0.117014,0.122092,0.116796,0.122092,"9,961","6,748,320"
"416","Oct 01, 2016",0.122103,0.125405,0.116952,0.119565,"19,595","7,044,230"
"415","Oct 02, 2016",0.119173,0.122044,0.11572,0.11572,"20,391","6,877,400"
"414","Oct 03, 2016",0.115713,0.122856,0.114379,0.122851,"18,516","6,679,880"
"413","Oct 04, 2016",0.122847,0.125022,0.115669,0.11863,"12,320","7,094,010"
"412","Oct 05, 2016",0.117469,0.118112,0.114334,0.11749,"15,676","6,785,720"
"411","Oct 06, 2016",0.117485,0.124199,0.115258,0.122251,"10,894","6,788,970"
"410","Oct 07, 2016",0.121708,0.124735,0.116061,0.120035,"16,440","7,035,370"
"409","Oct 08, 2016",0.121251,0.121818,0.11545,0.117812,"14,629","7,011,500"
"408","Oct 09, 2016",0.117819,0.12263,0.115276,0.116793,"11,369","6,815,230"
"407","Oct 10, 2016",0.116827,0.121391,0.114309,0.118123,"27,087","6,760,280"
"406","Oct 11, 2016",0.118163,0.125516,0.108088,0.115696,"41,993","6,840,470"
"405","Oct 12, 2016",0.115617,0.12118,0.113666,0.114978,"13,733","6,695,460"
"404","Oct 13, 2016",0.114984,0.145451,0.114375,0.141051,"84,031","6,661,190"
"403","Oct 14, 2016",0.140618,0.152445,0.129826,0.143721,"64,174","8,148,930"
"402","Oct 15, 2016",0.14823,0.179195,0.144127,0.160484,"134,079","8,593,250"
"401","Oct 16, 2016",0.160665,0.163243,0.157463,0.159036,"31,778","9,317,580"
"400","Oct 17, 2016",0.159273,0.182121,0.15729,0.176586,"118,039","9,240,230"
"399","Oct 18, 2016",0.176708,0.179861,0.162779,0.17924,"92,182","10,255,500"
"398","Oct 19, 2016",0.179331,0.208877,0.17287,0.181304,"761,687","10,411,500"
"397","Oct 20, 2016",0.181386,0.186374,0.157991,0.165903,"157,519","10,534,600"
"396","Oct 21, 2016",0.1659,0.176346,0.159088,0.171517,"117,395","9,638,770"
"395","Oct 22, 2016",0.171521,0.174636,0.159875,0.161984,"126,843","9,969,040"
"394","Oct 23, 2016",0.161623,0.168535,0.15603,0.158818,"53,088","9,397,260"
"393","Oct 24, 2016",0.159186,0.164196,0.157705,0.16134,"75,283","9,258,980"
"392","Oct 25, 2016",0.161296,0.164885,0.160155,0.161044,"96,103","9,385,140"
"391","Oct 26, 2016",0.161697,0.17669,0.160898,0.170469,"92,486","9,411,830"
"390","Oct 27, 2016",0.168463,0.1822,0.165114,0.166782,"127,567","9,809,280"
"389","Oct 28, 2016",0.166845,0.170399,0.161382,0.161669,"76,943","9,718,660"
"388","Oct 29, 2016",0.161695,0.164728,0.13445,0.145975,"145,584","9,422,110"
"387","Oct 30, 2016",0.146034,0.16549,0.136415,0.165243,"109,963","8,512,670"
"386","Oct 31, 2016",0.162648,0.183569,0.157927,0.180937,"123,076","9,484,630"
"385","Nov 01, 2016",0.180926,0.212127,0.172807,0.183432,"311,145","10,554,400"
"384","Nov 02, 2016",0.187323,0.203867,0.187159,0.190949,"206,954","10,931,700"
"383","Nov 03, 2016",0.190907,0.194693,0.178517,0.185834,"148,122","11,145,000"
"382","Nov 04, 2016",0.183506,0.190344,0.179429,0.181037,"140,666","10,716,900"
"381","Nov 05, 2016",0.180797,0.182593,0.173623,0.174025,"106,804","10,562,600"
"380","Nov 06, 2016",0.173839,0.177138,0.171799,0.173498,"70,153","10,160,000"
"379","Nov 07, 2016",0.172931,0.173143,0.160883,0.160883,"131,797","10,110,700"
"378","Nov 08, 2016",0.161529,0.166963,0.157644,0.16454,"69,627","9,447,550"
"377","Nov 09, 2016",0.164055,0.168361,0.150011,0.151801,"110,132","9,598,740"
"376","Nov 10, 2016",0.153031,0.158082,0.143816,0.145222,"92,459","8,957,050"
"375","Nov 11, 2016",0.145236,0.147401,0.144179,0.146828,"85,620","8,503,920"
"374","Nov 12, 2016",0.146825,0.158693,0.146421,0.158693,"107,843","8,600,120"
"373","Nov 13, 2016",0.157407,0.157955,0.152786,0.156859,"69,206","9,223,340"
"372","Nov 14, 2016",0.15691,0.164754,0.156394,0.16302,"85,074","9,197,670"
"371","Nov 15, 2016",0.162428,0.176985,0.162428,0.171754,"306,903","9,524,590"
"370","Nov 16, 2016",0.171367,0.178486,0.158226,0.17254,"456,714","10,052,600"
"369","Nov 17, 2016",0.173288,0.179564,0.168755,0.170798,"69,470","10,169,000"
"368","Nov 18, 2016",0.169386,0.172991,0.165069,0.168089,"132,494","9,943,760"
"367","Nov 19, 2016",0.168403,0.172498,0.166335,0.171679,"156,418","9,889,680"
"366","Nov 20, 2016",0.171619,0.179281,0.170115,0.173349,"142,317","10,082,300"
"365","Nov 21, 2016",0.172632,0.192442,0.172632,0.178928,"283,667","10,145,500"
"364","Nov 22, 2016",0.179501,0.182052,0.166731,0.169851,"162,410","10,553,100"
"363","Nov 23, 2016",0.169973,0.187137,0.169905,0.180751,"99,586","9,996,750"
"362","Nov 24, 2016",0.180241,0.190206,0.178468,0.182086,"159,086","10,604,600"
"361","Nov 25, 2016",0.18212,0.194399,0.18095,0.191421,"74,153","10,719,100"
"360","Nov 26, 2016",0.191354,0.195468,0.17908,0.182646,"88,814","11,266,800"
"359","Nov 27, 2016",0.1822,0.18507,0.179498,0.179951,"57,200","10,731,800"
"358","Nov 28, 2016",0.180055,0.182723,0.179154,0.18075,"63,070","10,609,500"
"357","Nov 29, 2016",0.180863,0.187444,0.180571,0.184994,"57,959","10,661,000"
"356","Nov 30, 2016",0.184968,0.190684,0.184876,0.186907,"204,186","10,907,000"
"355","Dec 01, 2016",0.186852,0.193786,0.186852,0.189207,"309,857","11,022,200"
"354","Dec 02, 2016",0.189202,0.209698,0.184489,0.209601,"483,018","11,165,000"
