"","Date","Open","High","Low","Close","Volume","Market.Cap"
"320","Jan 05, 2017",0.006542,0.007132,0.005694,0.006184,"179,925","6,535,810"
"319","Jan 06, 2017",0.006184,0.006307,0.005776,0.005818,"73,614","6,177,350"
"318","Jan 07, 2017",0.005825,0.006138,0.005688,0.006125,"70,182","5,819,200"
"317","Jan 08, 2017",0.006136,0.006275,0.005914,0.005979,"46,920","6,130,290"
"316","Jan 09, 2017",0.005984,0.006253,0.005808,0.005937,"35,626","5,978,310"
"315","Jan 10, 2017",0.005947,0.00607,0.005801,0.005801,"34,189","5,941,060"
"314","Jan 11, 2017",0.005802,0.006008,0.005207,0.005239,"93,417","5,796,500"
"313","Jan 12, 2017",0.005323,0.005533,0.005102,0.005491,"60,596","5,317,660"
"312","Jan 13, 2017",0.005491,0.005601,0.005361,0.005532,"37,372","5,485,040"
"311","Jan 14, 2017",0.005536,0.005584,0.00544,0.005511,"17,611","5,530,130"
"310","Jan 15, 2017",0.005493,0.006081,0.005343,0.005945,"99,537","5,487,870"
"309","Jan 16, 2017",0.005945,0.00601,0.005628,0.005864,"77,954","5,938,720"
"308","Jan 17, 2017",0.005841,0.006019,0.005628,0.005757,"68,585","5,834,980"
"307","Jan 18, 2017",0.005759,0.005773,0.005497,0.005748,"41,131","5,753,170"
"306","Jan 19, 2017",0.00572,0.006032,0.005627,0.005928,"43,146","5,714,110"
"305","Jan 20, 2017",0.005927,0.005943,0.005751,0.005827,"37,593","5,920,620"
"304","Jan 21, 2017",0.00581,0.005927,0.005688,0.005804,"40,509","5,804,070"
"303","Jan 22, 2017",0.005806,0.005931,0.00566,0.005801,"34,748","5,800,420"
"302","Jan 23, 2017",0.005799,0.005834,0.005614,0.005763,"31,342","5,793,310"
"301","Jan 24, 2017",0.005792,0.00581,0.005535,0.005659,"44,566","5,786,000"
"300","Jan 25, 2017",0.005624,0.005996,0.00555,0.005776,"58,652","5,618,420"
"299","Jan 26, 2017",0.005783,0.005943,0.005603,0.005867,"55,215","5,776,940"
"298","Jan 27, 2017",0.005863,0.005948,0.005744,0.005773,"44,437","5,857,160"
"297","Jan 28, 2017",0.00579,0.00597,0.00578,0.005893,"28,231","5,784,470"
"296","Jan 29, 2017",0.005899,0.006702,0.005865,0.006481,"164,744","5,893,350"
"295","Jan 30, 2017",0.006472,0.006658,0.006175,0.006433,"119,621","6,465,260"
"294","Jan 31, 2017",0.006437,0.00644,0.006144,0.00639,"125,253","6,430,090"
"293","Feb 01, 2017",0.00639,0.006539,0.006199,0.006398,"64,070","6,384,060"
"292","Feb 02, 2017",0.006392,0.006476,0.006234,0.006331,"41,916","6,385,900"
"291","Feb 03, 2017",0.006334,0.006854,0.006314,0.006854,"53,962","6,327,930"
"290","Feb 04, 2017",0.006814,0.006816,0.006499,0.006552,"88,956","6,807,140"
"289","Feb 05, 2017",0.006551,0.007408,0.006528,0.007408,"313,128","6,544,670"
"288","Feb 06, 2017",0.007336,0.010327,0.007336,0.009645,"1,103,770","7,328,750"
"287","Feb 07, 2017",0.009559,0.010466,0.008331,0.009194,"972,690","9,549,520"
"286","Feb 08, 2017",0.009205,0.009516,0.00835,0.009121,"475,850","9,196,020"
"285","Feb 09, 2017",0.009068,0.009259,0.007888,0.008311,"354,332","9,059,300"
"284","Feb 10, 2017",0.008326,0.009193,0.00808,0.009023,"295,380","8,317,380"
"283","Feb 11, 2017",0.009015,0.009257,0.008534,0.008821,"338,777","9,006,020"
"282","Feb 12, 2017",0.008818,0.008896,0.008434,0.008562,"127,635","8,808,840"
"281","Feb 13, 2017",0.008539,0.008622,0.008058,0.008178,"112,345","8,530,200"
"280","Feb 14, 2017",0.008176,0.008243,0.007762,0.008008,"111,952","8,168,280"
"279","Feb 15, 2017",0.008012,0.008177,0.007966,0.008051,"47,138","8,003,800"
"278","Feb 16, 2017",0.008022,0.0081,0.007451,0.007511,"95,757","8,013,580"
"277","Feb 17, 2017",0.007466,0.007667,0.007287,0.007428,"128,371","7,458,520"
"276","Feb 18, 2017",0.007447,0.00757,0.007179,0.007198,"69,369","7,439,300"
"275","Feb 19, 2017",0.007244,0.007375,0.007117,0.007331,"66,591","7,237,170"
"274","Feb 20, 2017",0.007303,0.007355,0.007147,0.007273,"37,080","7,295,810"
"273","Feb 21, 2017",0.007266,0.007312,0.006868,0.007027,"106,620","7,259,020"
"272","Feb 22, 2017",0.007027,0.007124,0.006811,0.007026,"44,557","7,020,400"
"271","Feb 23, 2017",0.007046,0.008088,0.006925,0.007433,"71,088","7,039,140"
"270","Feb 24, 2017",0.007398,0.007412,0.006749,0.007004,"77,336","7,390,530"
"269","Feb 25, 2017",0.006982,0.007233,0.006877,0.007021,"51,250","6,975,050"
"268","Feb 26, 2017",0.006997,0.00715,0.006879,0.007097,"37,087","6,989,810"
"267","Feb 27, 2017",0.00709,0.00711,0.006836,0.006939,"32,110","7,082,950"
"266","Feb 28, 2017",0.006959,0.007018,0.006773,0.006884,"35,025","6,952,530"
"265","Mar 01, 2017",0.006811,0.007113,0.006647,0.006731,"136,738","6,804,130"
"264","Mar 02, 2017",0.006707,0.007059,0.006558,0.006681,"141,379","6,700,630"
"263","Mar 03, 2017",0.006672,0.0072,0.006652,0.007027,"132,399","6,665,530"
"262","Mar 04, 2017",0.007026,0.008081,0.007025,0.008077,"175,462","7,019,380"
"261","Mar 05, 2017",0.008035,0.008587,0.007973,0.008356,"261,681","8,027,410"
"260","Mar 06, 2017",0.008223,0.008308,0.007729,0.007827,"107,513","8,214,660"
"259","Mar 07, 2017",0.007774,0.008233,0.007678,0.008179,"138,815","7,765,740"
"258","Mar 08, 2017",0.008205,0.009147,0.008066,0.008066,"242,295","8,196,370"
"257","Mar 09, 2017",0.008073,0.008089,0.00757,0.007891,"93,779","8,064,480"
"256","Mar 10, 2017",0.00786,0.007942,0.007281,0.007388,"120,713","7,851,870"
"255","Mar 11, 2017",0.007397,0.00807,0.007395,0.007954,"73,440","7,389,730"
"254","Mar 12, 2017",0.007937,0.008724,0.00783,0.008215,"214,091","7,929,060"
"253","Mar 13, 2017",0.008246,0.009321,0.008068,0.008795,"356,518","8,237,930"
"252","Mar 14, 2017",0.008905,0.010123,0.008787,0.009662,"355,543","8,896,110"
"251","Mar 15, 2017",0.009771,0.01173,0.009658,0.011028,"836,668","9,760,810"
"250","Mar 16, 2017",0.011025,0.011025,0.009071,0.009933,"428,263","11,014,200"
"249","Mar 17, 2017",0.009699,0.009699,0.00888,0.008983,"229,671","9,689,110"
"248","Mar 18, 2017",0.00906,0.009076,0.00789,0.008002,"230,806","9,050,520"
"247","Mar 19, 2017",0.008014,0.008598,0.007602,0.008431,"256,481","8,005,560"
"246","Mar 20, 2017",0.008423,0.009462,0.008383,0.009211,"305,398","8,414,120"
"245","Mar 21, 2017",0.009234,0.010405,0.009204,0.010405,"326,517","9,224,330"
"244","Mar 22, 2017",0.010467,0.011308,0.009344,0.009987,"669,812","10,456,600"
"243","Mar 23, 2017",0.009993,0.010878,0.009806,0.010835,"247,857","9,982,710"
"242","Mar 24, 2017",0.010689,0.01075,0.009794,0.009794,"245,111","10,678,100"
"241","Mar 25, 2017",0.009806,0.01527,0.009718,0.013969,"1,615,320","9,796,660"
"240","Mar 26, 2017",0.01408,0.014125,0.011682,0.012126,"1,211,810","14,065,700"
"239","Mar 27, 2017",0.012193,0.012724,0.011695,0.011805,"684,861","12,180,900"
"238","Mar 28, 2017",0.011994,0.012252,0.010808,0.012179,"353,244","11,982,000"
"237","Mar 29, 2017",0.012214,0.013797,0.011872,0.012956,"562,766","12,201,900"
"236","Mar 30, 2017",0.012956,0.013539,0.012015,0.013357,"410,931","12,942,900"
"235","Mar 31, 2017",0.013409,0.014396,0.01247,0.013698,"580,469","13,395,900"
"234","Apr 01, 2017",0.013701,0.013974,0.012879,0.013785,"190,536","13,687,700"
"233","Apr 02, 2017",0.013778,0.01721,0.013655,0.017202,"1,194,490","13,764,000"
"232","Apr 03, 2017",0.017377,0.021156,0.015032,0.015129,"1,755,800","17,359,500"
"231","Apr 04, 2017",0.015142,0.016661,0.014604,0.01561,"605,800","15,126,800"
"230","Apr 05, 2017",0.01568,0.016978,0.015454,0.015874,"342,234","15,664,800"
"229","Apr 06, 2017",0.015977,0.016395,0.013579,0.014616,"511,195","15,961,400"
"228","Apr 07, 2017",0.014422,0.014946,0.013023,0.014446,"407,040","14,407,100"
"227","Apr 08, 2017",0.014474,0.014998,0.014054,0.014885,"217,185","14,459,400"
"226","Apr 09, 2017",0.014844,0.014927,0.013758,0.013764,"235,999","14,829,400"
"225","Apr 10, 2017",0.013792,0.014009,0.013247,0.01379,"266,925","13,778,400"
"224","Apr 11, 2017",0.01378,0.014607,0.013697,0.014064,"271,296","13,766,400"
"223","Apr 12, 2017",0.014061,0.014622,0.014023,0.014538,"443,642,000","14,046,400"
"222","Apr 13, 2017",0.014538,0.015665,0.014538,0.015494,"471,141","14,523,500"
"221","Apr 14, 2017",0.01552,0.015545,0.015018,0.015309,"141,107","15,504,200"
"220","Apr 15, 2017",0.015351,0.016848,0.015267,0.016543,"558,877","15,335,800"
"219","Apr 16, 2017",0.016544,0.019256,0.016544,0.017362,"929,194","16,527,500"
"218","Apr 17, 2017",0.017402,0.017719,0.016341,0.017242,"533,568","17,384,600"
"217","Apr 18, 2017",0.017307,0.019453,0.016562,0.019118,"732,604","17,290,200"
"216","Apr 19, 2017",0.019102,0.021884,0.018111,0.020966,"1,341,270","19,082,600"
"215","Apr 20, 2017",0.020911,0.022244,0.01867,0.020031,"1,026,450","20,890,300"
"214","Apr 21, 2017",0.02,0.020598,0.018967,0.019515,"451,292","19,979,900"
"213","Apr 22, 2017",0.019672,0.02049,0.01962,0.020078,"281,463","19,652,800"
"212","Apr 23, 2017",0.020196,0.020342,0.019627,0.020068,"284,316","20,176,300"
"211","Apr 24, 2017",0.020166,0.022422,0.020166,0.022162,"937,806","20,146,100"
"210","Apr 25, 2017",0.022186,0.025161,0.022186,0.024029,"1,295,300","22,163,600"
"209","Apr 26, 2017",0.024113,0.028457,0.023617,0.027731,"1,588,770","24,089,200"
"208","Apr 27, 2017",0.027754,0.02911,0.026155,0.026969,"1,035,390","27,725,800"
"207","Apr 28, 2017",0.026797,0.032931,0.026365,0.028223,"1,128,600","26,769,800"
"206","Apr 29, 2017",0.028186,0.030321,0.028091,0.030293,"1,465,540","28,158,000"
"205","Apr 30, 2017",0.030181,0.032125,0.029889,0.03203,"1,515,830","30,151,100"
"204","May 01, 2017",0.031878,0.032012,0.026772,0.028809,"2,376,200","31,845,600"
"203","May 02, 2017",0.028538,0.03061,0.025448,0.027493,"1,880,690","28,509,200"
"202","May 03, 2017",0.027384,0.028618,0.02666,0.028132,"1,263,600","27,356,200"
"201","May 04, 2017",0.028239,0.030298,0.028168,0.029289,"2,115,720","28,211,100"
"200","May 05, 2017",0.029182,0.037693,0.029182,0.032901,"3,597,260","29,152,600"
"199","May 06, 2017",0.032651,0.038249,0.032651,0.037287,"2,614,790","32,618,600"
"198","May 07, 2017",0.037312,0.046439,0.036313,0.043637,"5,896,070","37,275,000"
"197","May 08, 2017",0.043402,0.052633,0.042901,0.049426,"5,042,380","43,358,500"
"196","May 09, 2017",0.04925,0.053068,0.039193,0.045237,"3,417,460","49,200,500"
"195","May 10, 2017",0.045302,0.047823,0.041506,0.04399,"1,809,560","45,256,500"
"194","May 11, 2017",0.043978,0.045304,0.039155,0.041445,"1,809,270","43,933,900"
"193","May 12, 2017",0.041431,0.045793,0.041135,0.041945,"1,833,240","41,389,800"
"192","May 13, 2017",0.042194,0.047721,0.039099,0.04503,"2,141,000","42,151,400"
"191","May 14, 2017",0.045205,0.073369,0.045015,0.065385,"11,989,600","45,159,600"
"190","May 15, 2017",0.06513,0.07646,0.061138,0.06289,"11,237,300","65,064,800"
"189","May 16, 2017",0.062662,0.06499,0.05638,0.058586,"4,918,440","62,599,400"
"188","May 17, 2017",0.057804,0.062363,0.053172,0.061954,"4,784,060","57,746,000"
"187","May 18, 2017",0.062333,0.068034,0.059521,0.064539,"5,136,470","62,270,800"
"186","May 19, 2017",0.064667,0.081629,0.061916,0.073919,"8,020,000","64,602,000"
"185","May 20, 2017",0.073699,0.083228,0.07091,0.077773,"5,510,860","73,625,500"
"184","May 21, 2017",0.078287,0.08662,0.077046,0.080635,"5,330,710","78,208,700"
"183","May 22, 2017",0.080512,0.083574,0.072176,0.077119,"7,139,750","80,431,700"
"182","May 23, 2017",0.077493,0.084548,0.076106,0.081196,"4,703,610","77,415,700"
"181","May 24, 2017",0.081797,0.089633,0.077052,0.082025,"6,202,480","81,715,100"
"180","May 25, 2017",0.082826,0.0829,0.063497,0.066548,"4,980,290","82,743,600"
"179","May 26, 2017",0.066503,0.074444,0.050032,0.05356,"3,693,040","66,436,900"
"178","May 27, 2017",0.053865,0.053865,0.036624,0.047165,"3,654,140","53,811,600"
"177","May 28, 2017",0.048608,0.054185,0.043462,0.050234,"2,490,220","48,559,200"
"176","May 29, 2017",0.049228,0.065103,0.045124,0.057794,"5,388,980","49,178,300"
"175","May 30, 2017",0.057738,0.061682,0.052505,0.05257,"3,126,010","57,680,100"
"174","May 31, 2017",0.052614,0.057509,0.047836,0.055493,"2,721,540","52,561,300"
"173","Jun 01, 2017",0.055477,0.060682,0.055477,0.059195,"2,902,730","55,421,500"
"172","Jun 02, 2017",0.058684,0.072232,0.058684,0.069865,"4,061,940","58,625,100"
"171","Jun 03, 2017",0.069567,0.070538,0.065223,0.065885,"3,274,130","69,497,100"
"170","Jun 04, 2017",0.066386,0.070094,0.064304,0.068759,"2,207,880","66,319,600"
"169","Jun 05, 2017",0.068845,0.088311,0.068845,0.082481,"7,229,600","68,776,600"
"168","Jun 06, 2017",0.082431,0.084314,0.074344,0.08343,"4,980,300","82,348,300"
"167","Jun 07, 2017",0.083506,0.094101,0.083103,0.087441,"6,071,780","83,422,300"
"166","Jun 08, 2017",0.087407,0.098774,0.080644,0.098774,"5,477,890","87,320,000"
"165","Jun 09, 2017",0.098987,0.139039,0.098987,0.123902,"26,223,000","98,887,900"
"164","Jun 10, 2017",0.123885,0.159302,0.12054,0.12054,"36,078,100","123,761,000"
"163","Jun 11, 2017",0.119674,0.153634,0.118316,0.146333,"16,359,800","119,554,000"
"162","Jun 12, 2017",0.145483,0.200229,0.132783,0.166462,"49,554,400","145,338,000"
"161","Jun 13, 2017",0.166995,0.249438,0.166995,0.197164,"72,025,200","166,828,000"
"160","Jun 14, 2017",0.198648,0.211024,0.169548,0.172472,"23,573,800","198,449,000"
"159","Jun 15, 2017",0.170768,0.18483,0.136208,0.178862,"22,383,800","170,597,000"
"158","Jun 16, 2017",0.180674,0.182599,0.163215,0.170814,"14,035,300","180,493,000"
"157","Jun 17, 2017",0.170604,0.177451,0.159536,0.165881,"12,780,600","170,433,000"
"156","Jun 18, 2017",0.165691,0.168904,0.157122,0.159246,"7,226,620","165,525,000"
