"","Date","Open","High","Low","Close","Volume","Market.Cap"
"359","Nov 27, 2016",0.153007,0.202928,0.147638,0.181619,"372,411","34,090,300"
"358","Nov 28, 2016",0.180862,0.197123,0.163597,0.165117,"216,099","40,454,300"
"357","Nov 29, 2016",0.165239,0.172297,0.141517,0.163474,"115,502","36,868,300"
"356","Nov 30, 2016",0.163499,0.178396,0.148057,0.149624,"93,258","36,573,900"
"355","Dec 01, 2016",0.149158,0.165799,0.143119,0.149757,"56,775","33,364,000"
"354","Dec 02, 2016",0.149924,0.185329,0.149924,0.185329,"116,299","33,624,700"
"353","Dec 03, 2016",0.182057,0.207832,0.169774,0.198069,"165,834","40,995,700"
"352","Dec 04, 2016",0.193118,0.223749,0.184185,0.209031,"133,072","43,627,900"
"351","Dec 05, 2016",0.211399,0.247005,0.197579,0.241184,"283,476","47,924,400"
"350","Dec 06, 2016",0.242246,0.342344,0.218928,0.237438,"1,030,820","55,133,500"
"349","Dec 07, 2016",0.234346,0.246699,0.202765,0.218249,"251,921","53,095,700"
"348","Dec 08, 2016",0.220352,0.257909,0.205558,0.240139,"204,867","49,794,900"
"347","Dec 09, 2016",0.238721,0.264889,0.232742,0.236094,"172,774","53,949,300"
"346","Dec 10, 2016",0.236147,0.242861,0.215493,0.216812,"94,146","53,360,200"
"345","Dec 11, 2016",0.215866,0.217693,0.183983,0.187283,"171,812","48,806,100"
"344","Dec 12, 2016",0.187339,0.19785,0.186969,0.192918,"78,912","42,373,400"
"343","Dec 13, 2016",0.194012,0.200841,0.156837,0.156904,"238,747","43,963,600"
"342","Dec 14, 2016",0.152916,0.185067,0.146145,0.169278,"272,866","34,765,400"
"341","Dec 15, 2016",0.170431,0.194502,0.1631,0.181222,"264,099","38,781,600"
"340","Dec 16, 2016",0.18112,0.188011,0.1697,0.171155,"73,001","41,300,000"
"339","Dec 17, 2016",0.170749,0.181016,0.16027,0.163505,"92,403","38,973,700"
"338","Dec 18, 2016",0.163467,0.176442,0.160942,0.169774,"52,209","37,321,800"
"337","Dec 19, 2016",0.169833,0.171929,0.14491,0.152631,"164,174","38,800,000"
"336","Dec 20, 2016",0.152357,0.158361,0.137186,0.138,"101,275","34,857,400"
"335","Dec 21, 2016",0.136921,0.143679,0.128573,0.134611,"190,601","31,347,900"
"334","Dec 22, 2016",0.135553,0.137989,0.130422,0.132984,"105,589","31,115,600"
"333","Dec 23, 2016",0.133708,0.147039,0.132116,0.141635,"115,079","30,809,400"
"332","Dec 24, 2016",0.141612,0.144734,0.134071,0.135703,"53,773","32,662,500"
"331","Dec 25, 2016",0.135754,0.137306,0.130885,0.136299,"46,936","31,318,300"
"330","Dec 26, 2016",0.135261,0.156852,0.135261,0.152022,"159,876","31,204,500"
"329","Dec 27, 2016",0.151803,0.159958,0.148236,0.152024,"129,719","35,018,900"
"328","Dec 28, 2016",0.152588,0.160217,0.149415,0.156267,"108,223","35,181,100"
"327","Dec 29, 2016",0.156519,0.169471,0.15437,0.165835,"108,068","35,999,500"
"326","Dec 30, 2016",0.165689,0.179745,0.15913,0.167055,"136,881","38,102,400"
"325","Dec 31, 2016",0.164443,0.177779,0.160077,0.169495,"78,049","37,817,400"
"324","Jan 01, 2017",0.170221,0.176657,0.158454,0.161161,"108,192","39,084,000"
"323","Jan 02, 2017",0.161238,0.169737,0.143653,0.154039,"194,856","37,017,400"
"322","Jan 03, 2017",0.155622,0.165616,0.154594,0.158033,"88,627","35,737,900"
"321","Jan 04, 2017",0.156258,0.177039,0.154192,0.176297,"126,188","35,900,800"
"320","Jan 05, 2017",0.176546,0.186316,0.143535,0.159329,"111,056","40,582,700"
"319","Jan 06, 2017",0.159777,0.163993,0.14403,0.156402,"86,193","36,750,800"
"318","Jan 07, 2017",0.156605,0.159802,0.140628,0.1538,"64,169","36,054,200"
"317","Jan 08, 2017",0.154055,0.156633,0.149603,0.15252,"43,546","35,486,400"
"316","Jan 09, 2017",0.152512,0.155321,0.145945,0.147024,"46,253","35,131,000"
"315","Jan 10, 2017",0.147053,0.154064,0.14516,0.150015,"48,591","33,873,500"
"314","Jan 11, 2017",0.149843,0.153168,0.130474,0.131628,"107,294","34,586,800"
"313","Jan 12, 2017",0.131425,0.141509,0.129798,0.138363,"83,139","30,350,600"
"312","Jan 13, 2017",0.138201,0.141487,0.127278,0.136241,"86,913","31,945,400"
"311","Jan 14, 2017",0.136439,0.139952,0.132519,0.137694,"37,147","31,634,600"
"310","Jan 15, 2017",0.137148,0.142374,0.136285,0.139287,"58,020","31,816,900"
"309","Jan 16, 2017",0.13928,0.195324,0.139278,0.179767,"485,593","32,311,600"
"308","Jan 17, 2017",0.179812,0.19231,0.158788,0.169426,"410,637","41,721,900"
"307","Jan 18, 2017",0.167852,0.16938,0.15126,0.165915,"275,645","38,785,000"
"306","Jan 19, 2017",0.163318,0.167954,0.158029,0.158604,"110,069","37,716,200"
"305","Jan 20, 2017",0.159232,0.168834,0.158526,0.16099,"90,005","36,765,300"
"304","Jan 21, 2017",0.160976,0.168211,0.15357,0.165674,"116,457","37,184,000"
"303","Jan 22, 2017",0.165562,0.167785,0.158411,0.161027,"54,236","38,266,000"
"302","Jan 23, 2017",0.161233,0.162918,0.156253,0.159152,"71,378","37,268,200"
"301","Jan 24, 2017",0.157276,0.160438,0.14744,0.147587,"102,734","36,370,900"
"300","Jan 25, 2017",0.147322,0.151755,0.144395,0.146054,"112,269","34,092,100"
"299","Jan 26, 2017",0.14547,0.151139,0.14409,0.147754,"106,103","33,693,800"
"298","Jan 27, 2017",0.147751,0.152955,0.144224,0.152192,"114,266","34,292,200"
"297","Jan 28, 2017",0.15219,0.169682,0.150168,0.168779,"173,204","35,341,300"
"296","Jan 29, 2017",0.168412,0.175446,0.162745,0.162777,"155,716","39,117,500"
"295","Jan 30, 2017",0.162822,0.169848,0.160608,0.166666,"74,949","37,819,100"
"294","Jan 31, 2017",0.166604,0.168574,0.157039,0.160804,"129,933","38,589,500"
"293","Feb 01, 2017",0.163073,0.170909,0.160905,0.163317,"126,515","37,780,500"
"292","Feb 02, 2017",0.164834,0.166916,0.160324,0.166014,"87,060","38,200,700"
"291","Feb 03, 2017",0.165965,0.166915,0.159347,0.163293,"97,954","38,479,100"
"290","Feb 04, 2017",0.163527,0.170763,0.162037,0.165158,"96,269","37,925,800"
"289","Feb 05, 2017",0.165241,0.166072,0.15987,0.15987,"59,752","38,332,300"
"288","Feb 06, 2017",0.160469,0.163291,0.155349,0.161881,"64,142","37,239,700"
"287","Feb 07, 2017",0.163324,0.167777,0.149787,0.155065,"121,915","37,919,900"
"286","Feb 08, 2017",0.15541,0.158274,0.147328,0.15086,"96,799","36,095,300"
"285","Feb 09, 2017",0.151669,0.15844,0.138693,0.145037,"60,780","35,243,800"
"284","Feb 10, 2017",0.145219,0.146619,0.138692,0.145825,"33,322","33,787,700"
"283","Feb 11, 2017",0.145576,0.149886,0.144536,0.146461,"30,087","33,894,500"
"282","Feb 12, 2017",0.146326,0.148411,0.140903,0.142462,"35,711","34,116,400"
"281","Feb 13, 2017",0.142585,0.14297,0.133377,0.136064,"89,338","33,267,700"
"280","Feb 14, 2017",0.136509,0.137182,0.128176,0.133292,"98,110","31,858,900"
"279","Feb 15, 2017",0.134539,0.136256,0.129908,0.133492,"50,778","31,430,500"
"278","Feb 16, 2017",0.133755,0.140635,0.130364,0.137068,"108,605","31,310,900"
"277","Feb 17, 2017",0.136599,0.143251,0.132673,0.132673,"81,058","31,994,000"
"276","Feb 18, 2017",0.133153,0.135811,0.116537,0.120832,"190,740","31,195,400"
"275","Feb 19, 2017",0.121091,0.127991,0.117484,0.119055,"55,309","28,386,900"
